test_id,q1_degree,q2_degree,intersection_count
241777,4,1,0
215963,2,1,0
215966,1,1,0
215967,4,6,3
215969,1,1,0
215972,1,2,0
285371,2,2,0
215976,1,2,0
215978,1,1,0
215985,1,1,0
215989,3,5,1
215992,1,1,0
215997,1,3,0
215999,1,1,0
216002,2,2,1
216004,1,1,0
216007,1,4,0
216010,1,2,0
216014,1,1,0
216016,5,1,0
304683,5,1,0
216023,2,1,0
317183,2,2,0
216024,1,2,0
216027,1,2,0
216032,1,1,0
216036,1,1,0
216037,1,1,0
216049,1,1,0
216056,1,1,0
216058,4,3,2
216060,1,1,0
216064,1,1,0
216067,2,2,1
216069,1,1,0
216075,9,3,2
216080,1,1,0
216086,2,1,0
216088,2,2,1
216100,1,1,0
216102,4,1,0
216105,1,1,0
216121,1,1,0
216127,1,2,0
216129,1,1,0
216135,1,2,0
216139,1,1,0
216140,1,1,0
216149,1,1,0
216156,1,1,0
216161,2,1,0
260760,2,1,0
216163,5,9,4
262438,8,9,7
216167,1,6,0
216169,1,1,0
216171,1,2,0
216175,2,2,1
216191,4,1,0
216192,4,1,0
326009,4,1,0
216196,1,3,0
216208,1,1,0
216212,2,3,1
216219,5,1,0
216221,2,1,0
216228,1,3,0
216235,4,1,0
216237,6,1,0
216240,2,2,1
216242,1,1,0
216244,1,1,0
216251,1,2,0
216265,1,1,0
216267,1,1,0
216273,1,1,0
216274,1,2,0
216276,1,1,0
216277,1,2,0
216278,2,2,1
285550,2,2,1
216287,1,1,0
216289,1,1,0
216310,1,1,0
216318,2,1,0
216319,1,1,0
216325,1,1,0
216326,2,1,0
216334,2,1,0
216338,9,4,3
332568,9,7,6
216354,2,1,0
308188,2,1,0
216358,1,3,0
216365,1,1,0
216374,1,2,0
216375,1,2,0
216380,1,1,0
216382,1,1,0
216383,1,1,0
216395,1,2,0
216396,1,1,0
216400,3,3,0
339843,3,1,0
216403,1,1,0
216406,1,1,0
216407,1,1,0
216416,1,1,0
216431,1,1,0
216432,1,1,0
216437,1,3,0
216442,1,1,0
216445,1,1,0
216451,1,1,0
216459,2,1,0
216460,1,1,0
216461,1,1,0
216466,3,7,1
216469,1,1,0
216475,1,1,0
216480,1,1,0
216482,3,1,0
216487,1,3,0
216500,5,5,1
330803,1,5,0
356871,2,5,1
216507,1,1,0
216508,3,2,0
216510,2,1,0
216512,1,1,0
216514,2,1,0
216517,1,1,0
216521,1,1,0
216530,1,1,0
216537,2,1,0
216582,1,1,0
216595,1,1,0
216597,2,7,0
216598,1,1,0
216606,1,1,0
216616,1,1,0
375911,12,9,8
216626,2,1,0
216649,1,3,0
216675,4,4,3
363609,4,5,3
216682,1,1,0
216686,1,1,0
216687,1,1,0
216689,1,1,0
216690,1,1,0
216697,1,1,0
216710,1,2,0
216712,2,4,1
216717,1,2,0
216721,5,1,0
216727,1,1,0
216741,1,1,0
216750,3,1,0
216755,2,1,0
216760,1,1,0
216765,1,3,0
216776,1,1,0
216788,1,1,0
216789,2,3,0
216791,1,1,0
216796,7,7,6
260528,6,7,5
216820,1,1,0
216826,2,3,0
216829,1,1,0
216832,3,1,0
216833,3,4,2
216835,1,2,0
216857,2,3,1
216860,2,4,0
216878,1,1,0
216880,3,2,1
265207,3,2,1
216881,1,2,0
216884,1,1,0
216886,1,2,0
216887,2,1,0
216891,1,1,0
216904,1,1,0
216906,1,1,0
216911,3,1,0
216914,1,1,0
216922,2,1,0
216925,1,1,0
216939,12,2,0
216942,1,1,0
216949,1,1,0
216957,8,4,3
216963,1,1,0
216971,3,1,0
346979,3,1,0
216985,1,1,0
240740,11,1,0
216989,11,10,3
216994,1,1,0
216996,5,5,4
221699,5,5,4
217002,1,1,0
217009,1,1,0
217011,2,2,0
217013,2,1,0
217021,1,1,0
217026,1,1,0
217029,1,1,0
217040,1,1,0
217059,1,2,0
217066,1,1,0
217070,8,1,0
291845,8,1,0
217080,2,2,1
346904,2,3,1
217082,1,1,0
217091,1,1,0
217092,3,1,0
217095,1,1,0
217103,1,1,0
217107,1,1,0
217113,1,1,0
217121,3,2,1
346280,4,2,1
217122,1,1,0
217133,6,1,0
388892,6,2,0
217134,4,1,0
217140,1,1,0
217145,1,1,0
217152,1,1,0
217154,1,1,0
217157,1,2,0
217162,1,1,0
217164,1,1,0
217168,1,1,0
217169,2,1,0
217172,1,1,0
217192,2,1,0
217193,1,4,0
217201,1,1,0
217205,11,8,5
217210,1,1,0
217217,1,1,0
217236,1,2,0
217242,1,1,0
217260,2,1,0
217261,2,1,0
217263,1,1,0
217275,1,1,0
217276,1,2,0
217286,1,1,0
217296,1,1,0
217304,1,1,0
217314,3,1,0
325107,3,1,0
217315,2,2,1
217316,1,3,0
217345,1,1,0
217350,4,1,0
217357,2,1,0
217363,2,3,1
217387,1,1,0
217392,1,1,0
217398,1,1,0
217406,4,3,2
217416,1,1,0
217417,1,1,0
217421,2,1,0
217424,2,4,1
217432,2,2,1
375510,2,2,1
217435,2,2,1
217450,1,1,0
217462,1,1,0
217463,8,1,0
217471,1,1,0
217486,5,4,3
249923,5,5,3
217488,3,3,2
217490,1,1,0
217495,1,1,0
217512,1,2,0
217528,1,6,0
396276,2,6,0
217535,2,3,1
217551,3,1,0
217556,1,1,0
217562,3,3,2
217563,2,2,1
281068,2,2,1
217564,1,1,0
217570,3,1,0
274072,3,7,0
217580,6,4,3
217582,1,2,0
217588,1,1,0
217589,1,1,0
217591,1,2,0
217604,1,3,0
217614,1,1,0
217615,1,1,0
217625,1,1,0
217641,3,1,0
217658,1,4,0
217674,2,1,0
217691,3,3,2
217697,2,1,0
217698,3,1,0
344847,3,1,0
217703,1,1,0
217707,2,3,0
326082,2,3,0
217715,1,3,0
217716,1,1,0
217719,1,4,0
217733,2,2,0
217741,2,5,0
217748,3,1,0
217761,1,1,0
217766,8,1,0
217770,4,2,1
217776,10,13,8
217777,1,1,0
217784,1,1,0
217801,1,1,0
217802,2,1,0
217804,1,1,0
217809,1,1,0
217811,2,2,1
217813,3,7,2
377870,6,7,4
261617,3,12,2
217820,6,6,3
380683,6,4,1
217821,1,1,0
217825,3,2,0
217826,5,9,0
217851,1,1,0
217858,1,1,0
217865,1,1,0
217867,1,4,0
217868,1,1,0
217872,4,5,3
217876,1,1,0
217888,3,3,1
217898,1,1,0
217907,2,2,0
217912,3,1,0
217914,1,1,0
217919,1,1,0
217923,1,1,0
217926,5,4,3
217936,3,3,2
220000,3,3,2
217945,1,1,0
217947,1,1,0
217948,1,1,0
217950,1,1,0
217957,3,6,2
217963,1,1,0
217973,1,1,0
217977,1,1,0
217983,1,3,0
217995,1,2,0
218005,2,2,1
218011,1,1,0
218022,5,5,4
218023,3,1,0
218027,1,1,0
218030,1,4,0
218033,1,1,0
218037,1,1,0
218042,1,1,0
218056,1,1,0
218057,1,1,0
218073,1,1,0
218077,2,2,0
218088,2,1,0
218107,1,1,0
218119,1,1,0
218126,1,1,0
218131,2,1,0
218135,1,1,0
218140,1,1,0
218156,1,1,0
218159,1,1,0
218160,2,1,0
218161,2,4,1
218163,1,5,0
218169,1,1,0
218175,7,2,0
218179,5,4,3
218181,1,1,0
218183,1,1,0
218205,3,1,0
218207,1,1,0
218208,1,1,0
218209,1,1,0
218222,4,1,0
218230,1,1,0
218244,1,1,0
261303,15,9,8
218254,1,1,0
218260,1,1,0
218261,1,1,0
218266,6,2,0
229743,6,2,0
218280,2,1,0
218282,1,1,0
218291,1,1,0
218293,1,1,0
218310,1,1,0
218313,1,1,0
218337,1,1,0
218338,1,1,0
218357,1,1,0
218360,1,3,0
218364,4,4,3
218393,1,2,0
218401,2,1,0
218403,2,6,0
218406,1,1,0
218408,6,7,4
356093,7,7,6
369200,6,7,4
218412,1,1,0
218422,1,1,0
218424,1,3,0
218429,2,1,0
218442,3,3,2
300613,3,3,2
218445,1,1,0
218453,1,1,0
218457,1,1,0
218459,2,1,0
218460,1,2,0
218461,1,1,0
218463,1,1,0
218481,2,1,0
218483,1,2,0
251746,1,2,0
218489,2,1,0
382263,2,1,0
218490,1,1,0
218497,5,5,4
347246,5,5,4
218503,2,4,1
248538,2,2,1
218504,3,2,0
218510,4,3,2
267713,4,6,3
218522,2,1,0
218528,4,2,0
218533,2,1,0
218535,1,1,0
218541,2,1,0
218547,2,1,0
218549,3,1,0
218552,1,1,0
218555,1,1,0
218556,1,1,0
218557,1,1,0
218559,1,1,0
218565,3,4,2
240558,5,4,2
218569,1,1,0
218570,3,5,0
250107,2,5,1
218573,3,4,0
218574,1,1,0
218596,1,1,0
218603,2,6,1
218609,2,1,0
218610,1,1,0
218615,2,5,0
218622,4,2,0
218626,1,1,0
218635,1,1,0
218649,1,1,0
218651,3,1,0
218653,4,5,3
218654,1,1,0
218657,1,1,0
218659,1,1,0
218665,1,1,0
218668,1,1,0
218699,1,1,0
218706,2,1,0
218720,2,5,0
218723,2,2,1
218725,1,1,0
218726,7,5,4
355585,7,5,4
218729,2,1,0
218731,2,2,1
218739,1,1,0
218740,1,1,0
218744,1,1,0
218749,3,1,0
218751,1,1,0
218767,3,1,0
218770,1,1,0
218776,2,2,0
218780,1,1,0
218787,1,1,0
218789,1,2,0
218792,1,8,0
298245,1,8,0
218795,2,2,1
218801,1,1,0
218802,1,1,0
218816,1,1,0
218817,1,2,0
218825,1,1,0
218830,1,1,0
218832,3,2,1
218834,4,3,2
218840,1,1,0
218842,1,1,0
218870,1,2,0
218873,3,1,0
373146,3,2,0
218876,1,2,0
371276,6,6,5
218880,4,6,3
233566,4,5,3
218881,2,2,0
281964,2,2,0
218883,1,8,0
351686,3,8,0
356401,4,8,0
218888,1,1,0
218893,2,2,1
218895,1,1,0
218900,7,6,4
218904,1,1,0
218913,2,1,0
218916,3,2,0
218924,1,1,0
218928,1,1,0
218934,1,1,0
218947,1,1,0
218948,2,2,0
218951,1,1,0
218954,2,2,1
218964,22,2,0
218965,1,2,0
218966,1,4,0
218978,1,1,0
218984,1,2,0
218985,4,3,1
219001,1,1,0
219007,5,1,0
219012,5,1,0
219013,1,1,0
219021,1,1,0
219031,3,1,0
332384,3,3,0
219042,8,1,0
219047,1,1,0
219056,3,1,0
219063,1,1,0
219066,2,1,0
219080,1,1,0
219085,2,3,1
219086,1,1,0
219089,12,1,0
219106,1,1,0
219110,5,7,4
219116,1,1,0
219121,4,3,2
219122,5,4,0
219127,4,3,2
219129,2,1,0
219132,3,6,0
219141,3,1,0
219163,1,1,0
219167,1,1,0
219171,4,1,0
219177,1,1,0
219182,2,1,0
219184,3,2,0
219191,3,2,1
219194,1,1,0
219199,4,1,0
219201,2,2,0
219202,1,1,0
219209,2,1,0
393535,2,1,0
219211,3,2,1
219218,1,1,0
219227,1,2,0
219234,2,2,0
219240,1,1,0
219246,1,1,0
219249,1,1,0
219254,1,1,0
219256,1,1,0
219260,1,1,0
219262,1,1,0
219263,1,11,0
307065,3,11,2
219267,1,2,0
219277,2,1,0
219283,5,7,3
287673,5,7,4
219303,4,1,0
219307,1,3,0
219310,1,1,0
219311,1,2,0
219312,1,1,0
219314,1,1,0
219324,1,1,0
219328,2,1,0
219333,1,1,0
219346,1,1,0
219348,2,1,0
219357,1,1,0
219363,1,1,0
219368,5,5,2
219372,1,1,0
219380,1,1,0
219390,1,2,0
219409,2,1,0
219419,4,2,0
219429,1,1,0
219462,1,1,0
219465,1,1,0
219470,1,1,0
219482,1,4,0
219498,1,1,0
219501,2,1,0
219513,1,1,0
219517,1,1,0
219524,1,1,0
219543,1,1,0
219574,1,1,0
219577,1,2,0
219580,1,1,0
219582,1,1,0
219586,1,1,0
219594,1,1,0
219596,1,1,0
219600,2,5,0
219613,1,1,0
219615,1,5,0
219629,1,1,0
219634,1,2,0
219651,1,1,0
219657,1,1,0
219666,2,6,0
219669,1,1,0
219676,1,3,0
219678,2,4,1
219691,1,3,0
219709,1,1,0
219721,7,2,1
397385,6,2,1
219722,1,1,0
219725,3,1,0
219734,3,2,1
219737,1,1,0
219738,1,2,0
219741,1,1,0
219759,1,1,0
219761,8,3,0
326017,2,3,0
219772,2,1,0
219775,2,2,0
219776,1,1,0
219778,7,1,0
299365,7,1,0
219781,1,1,0
219782,2,1,0
219783,4,2,0
219802,2,1,0
219804,2,1,0
219828,1,1,0
219837,1,1,0
219844,2,2,0
219845,1,1,0
219854,9,1,0
219871,1,1,0
219879,1,1,0
219888,1,1,0
219889,1,1,0
219892,1,1,0
219895,1,1,0
219906,2,2,1
219907,1,1,0
219911,1,2,0
219914,2,1,0
219921,2,1,0
219931,1,1,0
219934,4,2,0
219937,2,1,0
219940,1,1,0
219946,1,1,0
219959,3,2,0
219964,1,1,0
219966,1,1,0
219978,1,1,0
219982,2,2,1
352888,2,2,1
219988,2,1,0
219994,2,1,0
219997,2,1,0
219999,1,2,0
220003,1,1,0
220004,1,1,0
220026,1,1,0
220037,2,1,0
220046,1,1,0
220047,3,1,0
220049,1,1,0
220055,1,1,0
220063,1,1,0
220086,1,1,0
220091,10,1,0
220099,2,1,0
220102,1,1,0
220104,3,1,0
220106,1,1,0
220124,3,1,0
220126,3,2,1
220135,6,4,2
220136,1,1,0
220150,1,1,0
220166,5,10,0
250115,5,1,0
220182,2,2,1
220185,2,3,0
220186,1,1,0
220196,3,1,0
220198,1,2,0
220207,2,2,1
220218,1,1,0
220227,1,1,0
220230,1,1,0
220231,1,1,0
220242,3,2,1
220245,1,2,0
220248,4,7,1
220258,1,1,0
220259,1,1,0
220264,1,1,0
220270,1,3,0
384450,1,3,0
220275,2,2,1
220282,27,7,6
360570,13,7,6
220285,2,3,1
220288,4,1,0
220289,1,11,0
229126,2,11,0
291600,1,11,0
403280,1,11,0
220293,1,1,0
220311,1,2,0
220313,2,1,0
220317,1,1,0
220323,1,1,0
220325,1,1,0
220327,1,1,0
220334,3,3,1
246095,29,22,15
220354,1,1,0
220364,1,1,0
220367,2,2,1
220369,2,1,0
220372,2,1,0
220373,2,1,0
399853,2,1,0
220383,1,1,0
220389,1,1,0
220392,2,8,0
220405,2,1,0
220408,1,1,0
220421,1,1,0
220424,4,2,0
220429,4,4,3
366654,4,11,3
220437,1,3,0
220438,1,1,0
220449,1,2,0
220450,1,1,0
220451,1,1,0
220452,1,1,0
220453,2,1,0
220454,1,1,0
220463,2,3,1
220465,1,1,0
220466,3,3,2
220476,1,1,0
220477,1,1,0
220480,11,1,0
220481,1,1,0
220482,2,6,0
220484,1,1,0
220491,4,1,0
220500,2,2,1
220506,1,1,0
220512,2,1,0
220514,1,1,0
220516,2,2,1
220518,2,1,0
230356,2,1,0
220521,4,2,0
220524,3,2,0
220533,1,1,0
220538,1,1,0
220539,1,1,0
220545,1,1,0
220558,3,2,1
220563,3,2,1
220569,1,1,0
220570,1,1,0
220572,1,1,0
220589,1,1,0
222212,10,8,7
222907,10,10,9
371024,12,10,9
220592,1,1,0
220601,4,3,1
220613,5,5,4
220617,1,1,0
220644,1,1,0
220656,1,1,0
220673,1,1,0
220687,1,1,0
220693,1,1,0
220698,1,1,0
220709,1,1,0
220710,3,7,1
220725,1,1,0
220728,1,1,0
220738,3,1,0
220739,6,6,5
220741,1,2,0
220743,1,1,0
220746,3,1,0
220749,2,1,0
220772,1,1,0
220778,2,1,0
220781,3,2,1
220806,1,1,0
220808,1,1,0
220813,4,1,0
220817,1,1,0
220822,3,3,1
220827,5,3,0
220831,1,2,0
220840,1,1,0
220841,1,1,0
220842,1,1,0
220844,1,1,0
220845,1,1,0
220849,2,1,0
220852,1,1,0
220861,2,1,0
220863,1,1,0
220883,2,4,1
220890,2,1,0
220891,2,4,1
220906,1,1,0
220907,1,1,0
220913,1,1,0
317850,5,1,0
220922,1,1,0
220929,3,1,0
220937,1,2,0
282270,3,2,0
220938,2,5,0
220942,3,1,0
220946,2,1,0
220957,3,14,0
220958,3,3,2
324787,3,3,2
220967,2,1,0
220971,1,3,0
220974,1,1,0
220975,3,1,0
220991,43,2,0
220996,1,1,0
221004,1,1,0
221005,1,1,0
221007,1,1,0
221012,1,1,0
221014,1,1,0
221018,2,1,0
221022,2,1,0
221025,1,1,0
221026,2,2,1
284952,2,2,1
221029,1,1,0
221032,1,1,0
221034,3,3,2
304566,3,4,2
221052,2,2,1
221053,1,2,0
221054,3,3,0
387494,1,3,0
221062,2,1,0
221063,2,1,0
221069,1,1,0
221070,2,1,0
221093,1,1,0
221094,1,1,0
221098,2,1,0
257492,14,11,10
221111,1,1,0
221112,1,1,0
221113,4,1,0
221116,4,6,3
371878,5,1,0
221121,2,1,0
221127,1,1,0
221128,1,1,0
221131,4,1,0
221136,2,2,0
221144,1,1,0
221147,1,1,0
221148,4,1,0
221153,1,1,0
221161,3,3,2
221173,1,1,0
350826,21,17,16
221187,2,2,0
221189,1,1,0
221200,2,1,0
221213,2,2,1
221214,1,1,0
221220,1,1,0
221234,1,1,0
221240,1,1,0
221246,1,1,0
221252,1,1,0
221253,5,5,4
226384,3,5,2
221259,1,1,0
221260,1,1,0
221265,3,2,0
321010,3,2,0
221271,1,1,0
221274,2,1,0
390259,2,1,0
221277,3,8,2
221281,3,3,1
280556,3,1,0
221294,2,1,0
221305,1,1,0
221312,1,1,0
221315,1,2,0
221327,1,1,0
221329,2,5,1
221342,1,1,0
221343,5,9,4
363195,7,9,3
221356,1,1,0
221366,6,7,5
221379,5,1,0
287875,5,1,0
221380,3,2,0
221396,1,1,0
221399,1,1,0
221417,1,1,0
221418,3,9,2
221420,4,2,0
283003,4,1,0
221421,2,1,0
221443,4,3,1
243400,4,2,1
221444,3,1,0
221445,2,5,0
294908,3,5,2
221447,2,1,0
221448,2,1,0
221449,1,1,0
221457,1,1,0
221462,1,2,0
221470,1,1,0
221484,2,1,0
334018,2,1,0
221485,2,2,1
221494,2,1,0
221504,2,1,0
221505,1,1,0
221515,3,1,0
221526,1,3,0
221536,1,1,0
221544,2,1,0
221545,1,1,0
221550,1,1,0
221575,1,2,0
221584,1,4,0
345642,3,4,1
221607,1,1,0
221612,1,1,0
221628,1,1,0
221650,1,2,0
221660,4,1,0
221665,5,2,1
221670,1,2,0
221682,1,1,0
221683,1,1,0
221711,3,3,2
309508,3,3,2
318557,3,3,2
228552,3,3,2
221715,3,1,0
267838,3,1,0
221717,1,1,0
221719,2,3,1
221720,1,1,0
221746,1,1,0
221749,6,1,0
221761,1,4,0
351827,4,4,1
221765,1,1,0
221774,1,1,0
221780,3,1,0
221791,1,1,0
221801,1,1,0
221806,1,3,0
221807,1,1,0
221810,3,2,0
221827,3,2,0
221817,1,4,0
221820,1,1,0
221832,1,1,0
221844,1,1,0
221849,1,1,0
221858,2,1,0
221860,2,3,0
221862,1,1,0
368581,18,12,11
221871,1,1,0
221898,3,1,0
221905,2,2,0
342457,2,1,0
221914,6,2,0
251691,6,2,0
221943,1,1,0
221968,1,1,0
221970,1,1,0
221974,15,8,6
221977,3,3,2
221983,16,7,6
357446,11,7,6
221993,1,1,0
222004,2,1,0
222006,1,1,0
222017,2,2,1
222019,2,2,1
222020,8,4,3
387815,8,6,4
222024,1,1,0
222027,1,1,0
222031,2,1,0
222041,2,1,0
222043,1,1,0
222067,1,2,0
222071,1,1,0
222077,2,7,1
367514,1,7,0
222086,2,3,0
222100,1,5,0
222101,2,1,0
222110,1,1,0
222112,1,1,0
222115,2,1,0
222117,10,10,9
242236,10,10,8
222118,1,1,0
222128,1,5,0
222130,1,1,0
222137,2,1,0
222154,1,1,0
222162,5,4,1
222164,1,1,0
222166,2,2,1
222167,1,1,0
222169,1,1,0
222171,1,1,0
222175,1,2,0
268317,1,2,0
222177,5,2,1
222187,15,14,0
396204,3,14,0
222198,1,1,0
222202,1,1,0
222207,1,1,0
222221,1,1,0
222230,1,1,0
222233,1,1,0
224735,4,2,0
222253,1,1,0
222260,5,5,3
338708,5,5,3
222264,8,8,5
239921,8,7,4
261513,8,24,7
336613,8,8,5
222265,1,1,0
222266,1,1,0
222268,2,1,0
222281,1,1,0
222296,2,1,0
222301,2,1,0
222305,1,1,0
222307,1,1,0
345118,16,1,0
222316,1,1,0
222332,1,1,0
222339,4,1,0
222364,1,1,0
222365,2,2,0
222370,1,1,0
222379,15,3,2
222381,1,1,0
222382,1,1,0
222390,2,1,0
222396,8,4,2
388567,8,4,2
395236,8,4,2
374320,4,4,3
222405,1,2,0
222412,5,1,0
400286,5,2,0
222419,1,3,0
222423,1,1,0
222426,1,1,0
222429,1,1,0
222436,2,1,0
222437,1,1,0
222438,1,3,0
222439,1,4,0
237054,1,4,0
222440,2,1,0
222441,1,1,0
222453,1,1,0
222457,2,3,0
222470,1,2,0
222472,1,2,0
222484,1,1,0
222489,2,1,0
222494,1,2,0
222520,2,2,1
222523,1,2,0
222530,1,1,0
222531,2,2,1
252303,2,2,1
222536,1,1,0
222540,4,3,2
222550,2,2,1
222552,1,1,0
222558,1,1,0
222564,1,2,0
222573,2,1,0
222578,1,1,0
222584,1,1,0
222586,1,1,0
222587,1,1,0
222600,1,1,0
222603,1,1,0
222606,1,1,0
222612,1,1,0
222623,1,1,0
222627,5,7,2
222630,6,2,0
225550,6,1,0
222635,1,3,0
222645,1,1,0
222647,1,2,0
222650,1,1,0
222652,6,13,3
224911,8,13,7
378914,7,13,5
222662,1,1,0
222664,2,1,0
222667,3,2,1
222672,1,1,0
222692,2,3,0
222697,1,1,0
222698,1,1,0
222710,1,1,0
222717,1,1,0
222721,6,4,3
222732,1,1,0
222740,8,4,3
228531,8,4,3
222753,18,8,7
222754,2,2,1
222761,2,1,0
222762,1,3,0
222763,1,1,0
222764,4,14,1
222766,1,1,0
222784,1,1,0
222795,3,7,2
222799,1,1,0
222811,1,1,0
310224,11,14,10
222819,1,1,0
222820,1,6,0
248286,2,6,0
222823,1,1,0
222830,1,1,0
222831,3,1,0
222845,1,1,0
222846,1,1,0
222847,2,1,0
222849,1,1,0
222850,1,1,0
222863,2,1,0
222877,3,1,0
222878,1,1,0
222881,1,1,0
222892,1,1,0
222898,3,5,0
338850,2,5,1
340117,3,2,0
222900,2,1,0
222903,1,1,0
222911,1,1,0
222925,1,1,0
222941,4,1,0
222946,1,1,0
222950,2,1,0
222962,1,1,0
222966,1,1,0
222983,1,1,0
222986,2,3,1
223019,1,1,0
223023,1,2,0
223038,4,10,3
278468,9,10,6
359512,8,10,7
223042,6,6,5
223050,1,1,0
223051,1,1,0
223060,1,1,0
223061,3,1,0
223062,3,1,0
223064,1,1,0
223068,2,1,0
223073,3,4,1
223093,1,1,0
223102,4,4,3
223106,1,1,0
223109,1,1,0
223114,2,2,0
223131,1,1,0
223138,2,2,1
223143,5,2,0
223146,6,7,4
343916,1,7,0
355886,6,6,5
223147,2,2,0
294424,2,1,0
223150,2,1,0
240867,2,1,0
223167,7,5,4
383374,7,7,4
223175,2,2,0
223196,1,2,0
223198,2,2,0
223199,1,1,0
223209,1,2,0
223210,1,1,0
223212,1,1,0
223214,6,6,5
223215,1,1,0
223228,7,2,0
223233,1,1,0
223249,1,1,0
223252,1,1,0
223256,3,2,1
223262,1,1,0
223265,1,1,0
223272,3,1,0
223282,1,1,0
223284,1,1,0
223288,1,1,0
223303,1,1,0
223306,4,3,1
223309,4,4,3
223319,1,1,0
223328,1,1,0
223330,1,1,0
223331,2,5,0
223369,1,1,0
223372,3,1,0
223403,1,1,0
223408,1,1,0
223415,1,1,0
223422,1,1,0
223423,3,1,0
223430,1,1,0
223434,2,2,0
223442,2,2,0
223443,1,1,0
223445,2,1,0
223449,4,1,0
387026,4,3,2
331260,2,3,1
223456,1,1,0
223457,1,2,0
223460,1,1,0
223465,12,12,10
223470,2,1,0
223474,1,1,0
223480,5,1,0
223491,1,1,0
223503,1,2,0
223511,1,1,0
223517,1,2,0
223521,2,4,1
223527,1,1,0
223543,1,1,0
223545,1,4,0
252810,1,4,0
223555,1,1,0
223560,1,1,0
223563,1,1,0
223601,2,1,0
223605,5,6,4
223620,1,1,0
223622,1,1,0
223628,1,1,0
223635,1,1,0
223639,1,1,0
223641,3,2,1
223649,1,1,0
223651,4,2,1
223672,1,1,0
223679,1,1,0
223685,1,1,0
223697,1,1,0
223701,1,1,0
223706,1,1,0
223711,2,3,1
362583,1,3,0
223720,2,2,1
223735,1,2,0
223746,1,2,0
223755,2,1,0
223759,1,1,0
223774,1,1,0
223779,1,1,0
223782,2,1,0
223784,1,1,0
223790,4,3,0
223791,1,1,0
223798,1,1,0
223803,2,2,1
223839,1,1,0
223842,1,12,0
257041,2,12,0
345408,1,12,0
223843,2,1,0
223853,1,1,0
223865,1,1,0
223883,1,1,0
223887,1,2,0
223891,1,1,0
223898,1,1,0
223911,1,1,0
223915,1,1,0
223928,1,1,0
223929,1,1,0
223930,1,1,0
223935,2,1,0
293408,2,1,0
223938,1,1,0
223959,1,1,0
223961,8,2,1
223966,5,4,3
351916,9,4,3
324480,5,7,4
347179,5,6,4
223967,3,1,0
223970,1,1,0
223973,1,1,0
223985,2,1,0
223987,2,2,1
223990,1,1,0
223992,1,2,0
223998,3,6,2
224000,1,1,0
224002,1,1,0
224004,1,1,0
224016,1,1,0
224026,2,1,0
224035,1,2,0
224042,1,2,0
224051,1,1,0
224056,2,1,0
224057,1,1,0
224064,1,1,0
224074,2,1,0
224088,1,1,0
224089,3,3,0
224098,4,4,3
224101,1,1,0
224114,2,1,0
224135,4,1,0
224137,1,2,0
224138,1,2,0
224140,2,2,1
224161,1,2,0
224164,3,9,2
224170,1,1,0
224180,1,1,0
224187,1,2,0
224199,1,1,0
224201,1,2,0
224218,1,1,0
224229,2,1,0
224242,3,3,2
224243,1,2,0
224258,1,1,0
224265,1,1,0
224267,1,1,0
224269,1,2,0
224274,1,1,0
224277,1,1,0
224285,1,1,0
224286,2,1,0
224287,3,3,2
224296,1,1,0
224301,1,1,0
224304,4,2,1
224308,6,2,0
224310,3,3,1
321550,3,2,1
224316,1,1,0
224326,2,2,0
224328,2,1,0
224349,8,1,0
224350,3,1,0
224352,1,1,0
224353,2,2,0
224355,1,1,0
224356,1,1,0
224374,1,3,0
224376,2,1,0
338504,2,2,0
224395,1,1,0
224403,1,3,0
224405,1,1,0
224406,2,2,1
291929,2,2,1
224410,3,2,1
307283,3,2,1
224427,1,1,0
224435,1,1,0
224438,1,1,0
224454,2,1,0
224455,1,1,0
224463,6,6,5
248154,6,7,5
378147,6,7,5
224468,1,1,0
224476,1,1,0
224486,1,1,0
224487,1,1,0
224491,1,2,0
224507,1,1,0
224509,1,1,0
224522,1,1,0
224526,3,3,1
224531,1,1,0
224547,1,1,0
224549,1,1,0
224552,2,1,0
224557,1,1,0
224564,3,1,0
224567,1,1,0
224580,3,2,0
224581,1,1,0
224586,1,1,0
224608,1,1,0
224615,1,1,0
224621,1,1,0
224629,3,1,0
224641,1,1,0
224648,1,1,0
224651,1,1,0
224653,1,2,0
224657,1,1,0
224664,1,1,0
224667,1,1,0
224671,1,1,0
224677,1,1,0
224684,5,5,4
224685,3,2,1
224693,2,2,1
224702,1,1,0
224718,1,1,0
224719,8,5,3
224720,1,6,0
353699,1,6,0
224729,1,1,0
224736,1,1,0
224748,1,1,0
224758,2,7,0
224763,1,1,0
224776,1,1,0
224777,2,1,0
224799,4,4,3
306532,4,5,3
224801,1,1,0
224803,1,1,0
224806,1,1,0
224825,2,3,0
224831,1,1,0
224842,2,1,0
224843,4,2,1
224854,1,1,0
224857,1,1,0
224862,1,1,0
224871,1,1,0
224878,1,1,0
224880,2,2,1
224897,2,2,0
224920,2,1,0
224921,1,1,0
224922,1,1,0
376957,3,1,0
224939,2,4,0
224940,1,3,0
224947,1,1,0
224948,1,1,0
302410,5,5,3
224955,2,1,0
224959,3,2,1
224961,2,1,0
224968,2,1,0
369708,2,1,0
224972,3,3,2
224975,2,2,0
224978,2,1,0
224989,1,1,0
224996,6,3,0
225000,1,1,0
225007,2,1,0
311333,2,1,0
225011,1,1,0
225012,1,2,0
